Municipios;País de nacimiento;Sexo;Periodo;Total
11003 Algar;Argentina;Mujeres;1 de enero de 2017;0
11003 Algar;Argentina;Mujeres;1 de enero de 2016;0
11003 Algar;Argentina;Mujeres;1 de enero de 2015;0
11003 Algar;Bolivia;Total;1 de enero de 2020;0
11003 Algar;Bolivia;Total;1 de enero de 2019;1
11003 Algar;Bolivia;Total;1 de enero de 2018;1
11003 Algar;Bolivia;Total;1 de enero de 2017;1
11003 Algar;Bolivia;Total;1 de enero de 2016;1
11003 Algar;Bolivia;Total;1 de enero de 2015;1
11003 Algar;Bolivia;Hombres;1 de enero de 2020;0
11003 Algar;Bolivia;Hombres;1 de enero de 2019;0
11003 Algar;Bolivia;Hombres;1 de enero de 2018;0
11003 Algar;Bolivia;Hombres;1 de enero de 2017;0
11003 Algar;Bolivia;Hombres;1 de enero de 2016;0
11003 Algar;Bolivia;Hombres;1 de enero de 2015;0
11003 Algar;Bolivia;Mujeres;1 de enero de 2020;0
11003 Algar;Bolivia;Mujeres;1 de enero de 2019;1
11003 Algar;Bolivia;Mujeres;1 de enero de 2018;1
11003 Algar;Bolivia;Mujeres;1 de enero de 2017;1
11003 Algar;Bolivia;Mujeres;1 de enero de 2016;1
11003 Algar;Bolivia;Mujeres;1 de enero de 2015;1
11003 Algar;Brasil;Total;1 de enero de 2020;0
11003 Algar;Brasil;Total;1 de enero de 2019;0
11003 Algar;Brasil;Total;1 de enero de 2018;0
11003 Algar;Brasil;Total;1 de enero de 2017;0
11003 Algar;Brasil;Total;1 de enero de 2016;0
11003 Algar;Brasil;Total;1 de enero de 2015;0
11003 Algar;Brasil;Hombres;1 de enero de 2020;0
11003 Algar;Brasil;Hombres;1 de enero de 2019;0
11003 Algar;Brasil;Hombres;1 de enero de 2018;0
11003 Algar;Brasil;Hombres;1 de enero de 2017;0
11003 Algar;Brasil;Hombres;1 de enero de 2016;0
11003 Algar;Brasil;Hombres;1 de enero de 2015;0
11003 Algar;Brasil;Mujeres;1 de enero de 2020;0
11003 Algar;Brasil;Mujeres;1 de enero de 2019;0
11003 Algar;Brasil;Mujeres;1 de enero de 2018;0
11003 Algar;Brasil;Mujeres;1 de enero de 2017;0
11003 Algar;Brasil;Mujeres;1 de enero de 2016;0
11003 Algar;Brasil;Mujeres;1 de enero de 2015;0
11003 Algar;Colombia;Total;1 de enero de 2020;3
11003 Algar;Colombia;Total;1 de enero de 2019;3
11003 Algar;Colombia;Total;1 de enero de 2018;3
11003 Algar;Colombia;Total;1 de enero de 2017;5
11003 Algar;Colombia;Total;1 de enero de 2016;4
11003 Algar;Colombia;Total;1 de enero de 2015;2
11003 Algar;Colombia;Hombres;1 de enero de 2020;0
11003 Algar;Colombia;Hombres;1 de enero de 2019;0
11003 Algar;Colombia;Hombres;1 de enero de 2018;0
11003 Algar;Colombia;Hombres;1 de enero de 2017;1
11003 Algar;Colombia;Hombres;1 de enero de 2016;1
11003 Algar;Colombia;Hombres;1 de enero de 2015;0
11003 Algar;Colombia;Mujeres;1 de enero de 2020;3
11003 Algar;Colombia;Mujeres;1 de enero de 2019;3
11003 Algar;Colombia;Mujeres;1 de enero de 2018;3
11003 Algar;Colombia;Mujeres;1 de enero de 2017;4
11003 Algar;Colombia;Mujeres;1 de enero de 2016;3
11003 Algar;Colombia;Mujeres;1 de enero de 2015;2
11003 Algar;Cuba;Total;1 de enero de 2020;2
11003 Algar;Cuba;Total;1 de enero de 2019;0
11003 Algar;Cuba;Total;1 de enero de 2018;0
11003 Algar;Cuba;Total;1 de enero de 2017;0
11003 Algar;Cuba;Total;1 de enero de 2016;0
11003 Algar;Cuba;Total;1 de enero de 2015;0
11003 Algar;Cuba;Hombres;1 de enero de 2020;1
11003 Algar;Cuba;Hombres;1 de enero de 2019;0
11003 Algar;Cuba;Hombres;1 de enero de 2018;0
11003 Algar;Cuba;Hombres;1 de enero de 2017;0
11003 Algar;Cuba;Hombres;1 de enero de 2016;0
11003 Algar;Cuba;Hombres;1 de enero de 2015;0
11003 Algar;Cuba;Mujeres;1 de enero de 2020;1
11003 Algar;Cuba;Mujeres;1 de enero de 2019;0
11003 Algar;Cuba;Mujeres;1 de enero de 2018;0
11003 Algar;Cuba;Mujeres;1 de enero de 2017;0
11003 Algar;Cuba;Mujeres;1 de enero de 2016;0
11003 Algar;Cuba;Mujeres;1 de enero de 2015;0
11003 Algar;Chile;Total;1 de enero de 2020;0
11003 Algar;Chile;Total;1 de enero de 2019;0
11003 Algar;Chile;Total;1 de enero de 2018;0
11003 Algar;Chile;Total;1 de enero de 2017;0
11003 Algar;Chile;Total;1 de enero de 2016;0
11003 Algar;Chile;Total;1 de enero de 2015;0
11003 Algar;Chile;Hombres;1 de enero de 2020;0
11003 Algar;Chile;Hombres;1 de enero de 2019;0
11003 Algar;Chile;Hombres;1 de enero de 2018;0
11003 Algar;Chile;Hombres;1 de enero de 2017;0
11003 Algar;Chile;Hombres;1 de enero de 2016;0
11003 Algar;Chile;Hombres;1 de enero de 2015;0
11003 Algar;Chile;Mujeres;1 de enero de 2020;0
11003 Algar;Chile;Mujeres;1 de enero de 2019;0
11003 Algar;Chile;Mujeres;1 de enero de 2018;0
11003 Algar;Chile;Mujeres;1 de enero de 2017;0
11003 Algar;Chile;Mujeres;1 de enero de 2016;0
11003 Algar;Chile;Mujeres;1 de enero de 2015;0
11003 Algar;Ecuador;Total;1 de enero de 2020;1
11003 Algar;Ecuador;Total;1 de enero de 2019;1
11003 Algar;Ecuador;Total;1 de enero de 2018;1
11003 Algar;Ecuador;Total;1 de enero de 2017;1
11003 Algar;Ecuador;Total;1 de enero de 2016;2
11003 Algar;Ecuador;Total;1 de enero de 2015;2
11003 Algar;Ecuador;Hombres;1 de enero de 2020;0
11003 Algar;Ecuador;Hombres;1 de enero de 2019;0
11003 Algar;Ecuador;Hombres;1 de enero de 2018;0
11003 Algar;Ecuador;Hombres;1 de enero de 2017;0
11003 Algar;Ecuador;Hombres;1 de enero de 2016;0
11003 Algar;Ecuador;Hombres;1 de enero de 2015;0
11003 Algar;Ecuador;Mujeres;1 de enero de 2020;1
11003 Algar;Ecuador;Mujeres;1 de enero de 2019;1
11003 Algar;Ecuador;Mujeres;1 de enero de 2018;1
11003 Algar;Ecuador;Mujeres;1 de enero de 2017;1
11003 Algar;Ecuador;Mujeres;1 de enero de 2016;2
11003 Algar;Ecuador;Mujeres;1 de enero de 2015;2
11003 Algar;Paraguay;Total;1 de enero de 2020;0
11003 Algar;Paraguay;Total;1 de enero de 2019;0
11003 Algar;Paraguay;Total;1 de enero de 2018;0
11003 Algar;Paraguay;Total;1 de enero de 2017;0
11003 Algar;Paraguay;Total;1 de enero de 2016;0
11003 Algar;Paraguay;Total;1 de enero de 2015;0
11003 Algar;Paraguay;Hombres;1 de enero de 2020;0
11003 Algar;Paraguay;Hombres;1 de enero de 2019;0
11003 Algar;Paraguay;Hombres;1 de enero de 2018;0
11003 Algar;Paraguay;Hombres;1 de enero de 2017;0
11003 Algar;Paraguay;Hombres;1 de enero de 2016;0
11003 Algar;Paraguay;Hombres;1 de enero de 2015;0
11003 Algar;Paraguay;Mujeres;1 de enero de 2020;0
11003 Algar;Paraguay;Mujeres;1 de enero de 2019;0
11003 Algar;Paraguay;Mujeres;1 de enero de 2018;0
11003 Algar;Paraguay;Mujeres;1 de enero de 2017;0
11003 Algar;Paraguay;Mujeres;1 de enero de 2016;0
11003 Algar;Paraguay;Mujeres;1 de enero de 2015;0
11003 Algar;Perú;Total;1 de enero de 2020;0
11003 Algar;Perú;Total;1 de enero de 2019;0
11003 Algar;Perú;Total;1 de enero de 2018;0
11003 Algar;Perú;Total;1 de enero de 2017;0
11003 Algar;Perú;Total;1 de enero de 2016;0
11003 Algar;Perú;Total;1 de enero de 2015;0
11003 Algar;Perú;Hombres;1 de enero de 2020;0
11003 Algar;Perú;Hombres;1 de enero de 2019;0
11003 Algar;Perú;Hombres;1 de enero de 2018;0
11003 Algar;Perú;Hombres;1 de enero de 2017;0
11003 Algar;Perú;Hombres;1 de enero de 2016;0
11003 Algar;Perú;Hombres;1 de enero de 2015;0
11003 Algar;Perú;Mujeres;1 de enero de 2020;0
11003 Algar;Perú;Mujeres;1 de enero de 2019;0
11003 Algar;Perú;Mujeres;1 de enero de 2018;0
11003 Algar;Perú;Mujeres;1 de enero de 2017;0
11003 Algar;Perú;Mujeres;1 de enero de 2016;0
11003 Algar;Perú;Mujeres;1 de enero de 2015;0
11003 Algar;República Dominicana;Total;1 de enero de 2020;0
11003 Algar;República Dominicana;Total;1 de enero de 2019;0
11003 Algar;República Dominicana;Total;1 de enero de 2018;0
11003 Algar;República Dominicana;Total;1 de enero de 2017;0
11003 Algar;República Dominicana;Total;1 de enero de 2016;0
11003 Algar;República Dominicana;Total;1 de enero de 2015;0
11003 Algar;República Dominicana;Hombres;1 de enero de 2020;0
11003 Algar;República Dominicana;Hombres;1 de enero de 2019;0
11003 Algar;República Dominicana;Hombres;1 de enero de 2018;0
11003 Algar;República Dominicana;Hombres;1 de enero de 2017;0
11003 Algar;República Dominicana;Hombres;1 de enero de 2016;0
11003 Algar;República Dominicana;Hombres;1 de enero de 2015;0
11003 Algar;República Dominicana;Mujeres;1 de enero de 2020;0
11003 Algar;República Dominicana;Mujeres;1 de enero de 2019;0
11003 Algar;República Dominicana;Mujeres;1 de enero de 2018;0
11003 Algar;República Dominicana;Mujeres;1 de enero de 2017;0
11003 Algar;República Dominicana;Mujeres;1 de enero de 2016;0
11003 Algar;República Dominicana;Mujeres;1 de enero de 2015;0
11003 Algar;Uruguay;Total;1 de enero de 2020;0
11003 Algar;Uruguay;Total;1 de enero de 2019;0
11003 Algar;Uruguay;Total;1 de enero de 2018;0
11003 Algar;Uruguay;Total;1 de enero de 2017;0
11003 Algar;Uruguay;Total;1 de enero de 2016;0
11003 Algar;Uruguay;Total;1 de enero de 2015;0
11003 Algar;Uruguay;Hombres;1 de enero de 2020;0
11003 Algar;Uruguay;Hombres;1 de enero de 2019;0
11003 Algar;Uruguay;Hombres;1 de enero de 2018;0
11003 Algar;Uruguay;Hombres;1 de enero de 2017;0
11003 Algar;Uruguay;Hombres;1 de enero de 2016;0
11003 Algar;Uruguay;Hombres;1 de enero de 2015;0
11003 Algar;Uruguay;Mujeres;1 de enero de 2020;0
11003 Algar;Uruguay;Mujeres;1 de enero de 2019;0
11003 Algar;Uruguay;Mujeres;1 de enero de 2018;0
11003 Algar;Uruguay;Mujeres;1 de enero de 2017;0
11003 Algar;Uruguay;Mujeres;1 de enero de 2016;0
11003 Algar;Uruguay;Mujeres;1 de enero de 2015;0
11003 Algar;Venezuela;Total;1 de enero de 2020;0
11003 Algar;Venezuela;Total;1 de enero de 2019;0
11003 Algar;Venezuela;Total;1 de enero de 2018;0
11003 Algar;Venezuela;Total;1 de enero de 2017;0
11003 Algar;Venezuela;Total;1 de enero de 2016;0
11003 Algar;Venezuela;Total;1 de enero de 2015;0
11003 Algar;Venezuela;Hombres;1 de enero de 2020;0
11003 Algar;Venezuela;Hombres;1 de enero de 2019;0
11003 Algar;Venezuela;Hombres;1 de enero de 2018;0
11003 Algar;Venezuela;Hombres;1 de enero de 2017;0
11003 Algar;Venezuela;Hombres;1 de enero de 2016;0
11003 Algar;Venezuela;Hombres;1 de enero de 2015;0
11003 Algar;Venezuela;Mujeres;1 de enero de 2020;0
11003 Algar;Venezuela;Mujeres;1 de enero de 2019;0
11003 Algar;Venezuela;Mujeres;1 de enero de 2018;0
11003 Algar;Venezuela;Mujeres;1 de enero de 2017;0
11003 Algar;Venezuela;Mujeres;1 de enero de 2016;0
11003 Algar;Venezuela;Mujeres;1 de enero de 2015;0
11003 Algar;Asia;Total;1 de enero de 2020;0
11003 Algar;Asia;Total;1 de enero de 2019;0
11003 Algar;Asia;Total;1 de enero de 2018;0
11003 Algar;Asia;Total;1 de enero de 2017;0
11003 Algar;Asia;Total;1 de enero de 2016;0
11003 Algar;Asia;Total;1 de enero de 2015;0
11003 Algar;Asia;Hombres;1 de enero de 2020;0
11003 Algar;Asia;Hombres;1 de enero de 2019;0
11003 Algar;Asia;Hombres;1 de enero de 2018;0
11003 Algar;Asia;Hombres;1 de enero de 2017;0
11003 Algar;Asia;Hombres;1 de enero de 2016;0
11003 Algar;Asia;Hombres;1 de enero de 2015;0
11003 Algar;Asia;Mujeres;1 de enero de 2020;0
11003 Algar;Asia;Mujeres;1 de enero de 2019;0
11003 Algar;Asia;Mujeres;1 de enero de 2018;0
11003 Algar;Asia;Mujeres;1 de enero de 2017;0
11003 Algar;Asia;Mujeres;1 de enero de 2016;0
11003 Algar;Asia;Mujeres;1 de enero de 2015;0
11003 Algar;China;Total;1 de enero de 2020;0
11003 Algar;China;Total;1 de enero de 2019;0
11003 Algar;China;Total;1 de enero de 2018;0
11003 Algar;China;Total;1 de enero de 2017;0
11003 Algar;China;Total;1 de enero de 2016;0
11003 Algar;China;Total;1 de enero de 2015;0
11003 Algar;China;Hombres;1 de enero de 2020;0
11003 Algar;China;Hombres;1 de enero de 2019;0
11003 Algar;China;Hombres;1 de enero de 2018;0
11003 Algar;China;Hombres;1 de enero de 2017;0
11003 Algar;China;Hombres;1 de enero de 2016;0
11003 Algar;China;Hombres;1 de enero de 2015;0
11003 Algar;China;Mujeres;1 de enero de 2020;0
11003 Algar;China;Mujeres;1 de enero de 2019;0
11003 Algar;China;Mujeres;1 de enero de 2018;0
11003 Algar;China;Mujeres;1 de enero de 2017;0
11003 Algar;China;Mujeres;1 de enero de 2016;0
11003 Algar;China;Mujeres;1 de enero de 2015;0
11003 Algar;Pakistán;Total;1 de enero de 2020;0
11003 Algar;Pakistán;Total;1 de enero de 2019;0
11003 Algar;Pakistán;Total;1 de enero de 2018;0
11003 Algar;Pakistán;Total;1 de enero de 2017;0
11003 Algar;Pakistán;Total;1 de enero de 2016;0
11003 Algar;Pakistán;Total;1 de enero de 2015;0
11003 Algar;Pakistán;Hombres;1 de enero de 2020;0
11003 Algar;Pakistán;Hombres;1 de enero de 2019;0
11003 Algar;Pakistán;Hombres;1 de enero de 2018;0
11003 Algar;Pakistán;Hombres;1 de enero de 2017;0
11003 Algar;Pakistán;Hombres;1 de enero de 2016;0
11003 Algar;Pakistán;Hombres;1 de enero de 2015;0
11003 Algar;Pakistán;Mujeres;1 de enero de 2020;0
11003 Algar;Pakistán;Mujeres;1 de enero de 2019;0
11003 Algar;Pakistán;Mujeres;1 de enero de 2018;0
11003 Algar;Pakistán;Mujeres;1 de enero de 2017;0
11003 Algar;Pakistán;Mujeres;1 de enero de 2016;0
11003 Algar;Pakistán;Mujeres;1 de enero de 2015;0
11003 Algar;Oceanía ;Total;1 de enero de 2020;0
11003 Algar;Oceanía ;Total;1 de enero de 2019;0
11003 Algar;Oceanía ;Total;1 de enero de 2018;0
11003 Algar;Oceanía ;Total;1 de enero de 2017;0
11003 Algar;Oceanía ;Total;1 de enero de 2016;0
11003 Algar;Oceanía ;Total;1 de enero de 2015;0
11003 Algar;Oceanía ;Hombres;1 de enero de 2020;0
11003 Algar;Oceanía ;Hombres;1 de enero de 2019;0
11003 Algar;Oceanía ;Hombres;1 de enero de 2018;0
11003 Algar;Oceanía ;Hombres;1 de enero de 2017;0
11003 Algar;Oceanía ;Hombres;1 de enero de 2016;0
11003 Algar;Oceanía ;Hombres;1 de enero de 2015;0
11003 Algar;Oceanía ;Mujeres;1 de enero de 2020;0
11003 Algar;Oceanía ;Mujeres;1 de enero de 2019;0
11003 Algar;Oceanía ;Mujeres;1 de enero de 2018;0
11003 Algar;Oceanía ;Mujeres;1 de enero de 2017;0
11003 Algar;Oceanía ;Mujeres;1 de enero de 2016;0
11003 Algar;Oceanía ;Mujeres;1 de enero de 2015;0
11004 Algeciras;Extranjero;Total;1 de enero de 2020;13.978
11004 Algeciras;Extranjero;Total;1 de enero de 2019;13.073
11004 Algeciras;Extranjero;Total;1 de enero de 2018;12.491
11004 Algeciras;Extranjero;Total;1 de enero de 2017;12.300
11004 Algeciras;Extranjero;Total;1 de enero de 2016;11.980
11004 Algeciras;Extranjero;Total;1 de enero de 2015;11.352
11004 Algeciras;Extranjero;Hombres;1 de enero de 2020;7.096
11004 Algeciras;Extranjero;Hombres;1 de enero de 2019;6.599
11004 Algeciras;Extranjero;Hombres;1 de enero de 2018;6.302
11004 Algeciras;Extranjero;Hombres;1 de enero de 2017;6.222
11004 Algeciras;Extranjero;Hombres;1 de enero de 2016;6.086
11004 Algeciras;Extranjero;Hombres;1 de enero de 2015;5.786
11004 Algeciras;Extranjero;Mujeres;1 de enero de 2020;6.882
11004 Algeciras;Extranjero;Mujeres;1 de enero de 2019;6.474
11004 Algeciras;Extranjero;Mujeres;1 de enero de 2018;6.189
11004 Algeciras;Extranjero;Mujeres;1 de enero de 2017;6.078
11004 Algeciras;Extranjero;Mujeres;1 de enero de 2016;5.894
11004 Algeciras;Extranjero;Mujeres;1 de enero de 2015;5.566
11004 Algeciras;Europa (sin España);Total;1 de enero de 2020;2.108
11004 Algeciras;Europa (sin España);Total;1 de enero de 2019;2.135
11004 Algeciras;Europa (sin España);Total;1 de enero de 2018;2.192
11004 Algeciras;Europa (sin España);Total;1 de enero de 2017;2.205
11004 Algeciras;Europa (sin España);Total;1 de enero de 2016;2.206
11004 Algeciras;Europa (sin España);Total;1 de enero de 2015;2.204
11004 Algeciras;Europa (sin España);Hombres;1 de enero de 2020;1.020
11004 Algeciras;Europa (sin España);Hombres;1 de enero de 2019;1.031
11004 Algeciras;Europa (sin España);Hombres;1 de enero de 2018;1.079
11004 Algeciras;Europa (sin España);Hombres;1 de enero de 2017;1.081
11004 Algeciras;Europa (sin España);Hombres;1 de enero de 2016;1.067
11004 Algeciras;Europa (sin España);Hombres;1 de enero de 2015;1.090
11004 Algeciras;Europa (sin España);Mujeres;1 de enero de 2020;1.088
11004 Algeciras;Europa (sin España);Mujeres;1 de enero de 2019;1.104
11004 Algeciras;Europa (sin España);Mujeres;1 de enero de 2018;1.113
11004 Algeciras;Europa (sin España);Mujeres;1 de enero de 2017;1.124
11004 Algeciras;Europa (sin España);Mujeres;1 de enero de 2016;1.139
11004 Algeciras;Europa (sin España);Mujeres;1 de enero de 2015;1.114
11004 Algeciras;Alemania;Total;1 de enero de 2020;325
11004 Algeciras;Alemania;Total;1 de enero de 2019;330
11004 Algeciras;Alemania;Total;1 de enero de 2018;328
11004 Algeciras;Alemania;Total;1 de enero de 2017;338
11004 Algeciras;Alemania;Total;1 de enero de 2016;337
11004 Algeciras;Alemania;Total;1 de enero de 2015;339
11004 Algeciras;Alemania;Hombres;1 de enero de 2020;166
11004 Algeciras;Alemania;Hombres;1 de enero de 2019;167
11004 Algeciras;Alemania;Hombres;1 de enero de 2018;171
11004 Algeciras;Alemania;Hombres;1 de enero de 2017;175
11004 Algeciras;Alemania;Hombres;1 de enero de 2016;175
11004 Algeciras;Alemania;Hombres;1 de enero de 2015;180
11004 Algeciras;Alemania;Mujeres;1 de enero de 2020;159
11004 Algeciras;Alemania;Mujeres;1 de enero de 2019;163
11004 Algeciras;Alemania;Mujeres;1 de enero de 2018;157
11004 Algeciras;Alemania;Mujeres;1 de enero de 2017;163
11004 Algeciras;Alemania;Mujeres;1 de enero de 2016;162
11004 Algeciras;Alemania;Mujeres;1 de enero de 2015;159
11004 Algeciras;Bulgaria;Total;1 de enero de 2020;28
11004 Algeciras;Bulgaria;Total;1 de enero de 2019;28
11004 Algeciras;Bulgaria;Total;1 de enero de 2018;36
11004 Algeciras;Bulgaria;Total;1 de enero de 2017;36
11004 Algeciras;Bulgaria;Total;1 de enero de 2016;43
11004 Algeciras;Bulgaria;Total;1 de enero de 2015;39
11004 Algeciras;Bulgaria;Hombres;1 de enero de 2020;10
11004 Algeciras;Bulgaria;Hombres;1 de enero de 2019;10
11004 Algeciras;Bulgaria;Hombres;1 de enero de 2018;16
11004 Algeciras;Bulgaria;Hombres;1 de enero de 2017;18
11004 Algeciras;Bulgaria;Hombres;1 de enero de 2016;21
11004 Algeciras;Bulgaria;Hombres;1 de enero de 2015;20
11004 Algeciras;Bulgaria;Mujeres;1 de enero de 2020;18
11004 Algeciras;Bulgaria;Mujeres;1 de enero de 2019;18
11004 Algeciras;Bulgaria;Mujeres;1 de enero de 2018;20
11004 Algeciras;Bulgaria;Mujeres;1 de enero de 2017;18
11004 Algeciras;Bulgaria;Mujeres;1 de enero de 2016;22
11004 Algeciras;Bulgaria;Mujeres;1 de enero de 2015;19
11004 Algeciras;Francia;Total;1 de enero de 2020;466
11004 Algeciras;Francia;Total;1 de enero de 2019;473
11004 Algeciras;Francia;Total;1 de enero de 2018;468
11004 Algeciras;Francia;Total;1 de enero de 2017;474
11004 Algeciras;Francia;Total;1 de enero de 2016;473
11004 Algeciras;Francia;Total;1 de enero de 2015;479
11004 Algeciras;Francia;Hombres;1 de enero de 2020;223
11004 Algeciras;Francia;Hombres;1 de enero de 2019;227
11004 Algeciras;Francia;Hombres;1 de enero de 2018;221
11004 Algeciras;Francia;Hombres;1 de enero de 2017;225
11004 Algeciras;Francia;Hombres;1 de enero de 2016;226
11004 Algeciras;Francia;Hombres;1 de enero de 2015;238
11004 Algeciras;Francia;Mujeres;1 de enero de 2020;243
11004 Algeciras;Francia;Mujeres;1 de enero de 2019;246
11004 Algeciras;Francia;Mujeres;1 de enero de 2018;247
11004 Algeciras;Francia;Mujeres;1 de enero de 2017;249
11004 Algeciras;Francia;Mujeres;1 de enero de 2016;247
11004 Algeciras;Francia;Mujeres;1 de enero de 2015;241
11004 Algeciras;Italia;Total;1 de enero de 2020;85
11004 Algeciras;Italia;Total;1 de enero de 2019;79
11004 Algeciras;Italia;Total;1 de enero de 2018;82
11004 Algeciras;Italia;Total;1 de enero de 2017;70
11004 Algeciras;Italia;Total;1 de enero de 2016;62
11004 Algeciras;Italia;Total;1 de enero de 2015;66
11004 Algeciras;Italia;Hombres;1 de enero de 2020;58
11004 Algeciras;Italia;Hombres;1 de enero de 2019;54
11004 Algeciras;Italia;Hombres;1 de enero de 2018;54
11004 Algeciras;Italia;Hombres;1 de enero de 2017;48
11004 Algeciras;Italia;Hombres;1 de enero de 2016;45
11004 Algeciras;Italia;Hombres;1 de enero de 2015;45
11004 Algeciras;Italia;Mujeres;1 de enero de 2020;27
11004 Algeciras;Italia;Mujeres;1 de enero de 2019;25
11004 Algeciras;Italia;Mujeres;1 de enero de 2018;28
11004 Algeciras;Italia;Mujeres;1 de enero de 2017;22
11004 Algeciras;Italia;Mujeres;1 de enero de 2016;17
11004 Algeciras;Italia;Mujeres;1 de enero de 2015;21
11004 Algeciras;Polonia;Total;1 de enero de 2020;56
11004 Algeciras;Polonia;Total;1 de enero de 2019;60
11004 Algeciras;Polonia;Total;1 de enero de 2018;62
11004 Algeciras;Polonia;Total;1 de enero de 2017;58
11004 Algeciras;Polonia;Total;1 de enero de 2016;50
11004 Algeciras;Polonia;Total;1 de enero de 2015;49
11004 Algeciras;Polonia;Hombres;1 de enero de 2020;23
11004 Algeciras;Polonia;Hombres;1 de enero de 2019;26
11004 Algeciras;Polonia;Hombres;1 de enero de 2018;35
11004 Algeciras;Polonia;Hombres;1 de enero de 2017;33
11004 Algeciras;Polonia;Hombres;1 de enero de 2016;25
11004 Algeciras;Polonia;Hombres;1 de enero de 2015;24
11004 Algeciras;Polonia;Mujeres;1 de enero de 2020;33
11004 Algeciras;Polonia;Mujeres;1 de enero de 2019;34
11004 Algeciras;Polonia;Mujeres;1 de enero de 2018;27
11004 Algeciras;Polonia;Mujeres;1 de enero de 2017;25
11004 Algeciras;Polonia;Mujeres;1 de enero de 2016;25
11004 Algeciras;Polonia;Mujeres;1 de enero de 2015;25
11004 Algeciras;Portugal;Total;1 de enero de 2020;88
11004 Algeciras;Portugal;Total;1 de enero de 2019;98
11004 Algeciras;Portugal;Total;1 de enero de 2018;106
11004 Algeciras;Portugal;Total;1 de enero de 2017;108
11004 Algeciras;Portugal;Total;1 de enero de 2016;104
11004 Algeciras;Portugal;Total;1 de enero de 2015;111
11004 Algeciras;Portugal;Hombres;1 de enero de 2020;56
11004 Algeciras;Portugal;Hombres;1 de enero de 2019;59
11004 Algeciras;Portugal;Hombres;1 de enero de 2018;62
11004 Algeciras;Portugal;Hombres;1 de enero de 2017;64
11004 Algeciras;Portugal;Hombres;1 de enero de 2016;61
11004 Algeciras;Portugal;Hombres;1 de enero de 2015;62
11004 Algeciras;Portugal;Mujeres;1 de enero de 2020;32
11004 Algeciras;Portugal;Mujeres;1 de enero de 2019;39
11004 Algeciras;Portugal;Mujeres;1 de enero de 2018;44
11004 Algeciras;Portugal;Mujeres;1 de enero de 2017;44
11004 Algeciras;Portugal;Mujeres;1 de enero de 2016;43
11004 Algeciras;Portugal;Mujeres;1 de enero de 2015;49
11004 Algeciras;Reino Unido;Total;1 de enero de 2020;272
11004 Algeciras;Reino Unido;Total;1 de enero de 2019;269
11004 Algeciras;Reino Unido;Total;1 de enero de 2018;285
11004 Algeciras;Reino Unido;Total;1 de enero de 2017;296
11004 Algeciras;Reino Unido;Total;1 de enero de 2016;272
11004 Algeciras;Reino Unido;Total;1 de enero de 2015;261
11004 Algeciras;Reino Unido;Hombres;1 de enero de 2020;141
11004 Algeciras;Reino Unido;Hombres;1 de enero de 2019;139
11004 Algeciras;Reino Unido;Hombres;1 de enero de 2018;144
11004 Algeciras;Reino Unido;Hombres;1 de enero de 2017;147
11004 Algeciras;Reino Unido;Hombres;1 de enero de 2016;131
11004 Algeciras;Reino Unido;Hombres;1 de enero de 2015;131
11004 Algeciras;Reino Unido;Mujeres;1 de enero de 2020;131
11004 Algeciras;Reino Unido;Mujeres;1 de enero de 2019;130
11004 Algeciras;Reino Unido;Mujeres;1 de enero de 2018;141
11004 Algeciras;Reino Unido;Mujeres;1 de enero de 2017;149
11004 Algeciras;Reino Unido;Mujeres;1 de enero de 2016;141
11004 Algeciras;Reino Unido;Mujeres;1 de enero de 2015;130
11004 Algeciras;Rumanía;Total;1 de enero de 2020;242
11004 Algeciras;Rumanía;Total;1 de enero de 2019;266
11004 Algeciras;Rumanía;Total;1 de enero de 2018;287
11004 Algeciras;Rumanía;Total;1 de enero de 2017;301
11004 Algeciras;Rumanía;Total;1 de enero de 2016;340
11004 Algeciras;Rumanía;Total;1 de enero de 2015;346
11004 Algeciras;Rumanía;Hombres;1 de enero de 2020;109
11004 Algeciras;Rumanía;Hombres;1 de enero de 2019;117
11004 Algeciras;Rumanía;Hombres;1 de enero de 2018;135
11004 Algeciras;Rumanía;Hombres;1 de enero de 2017;141
11004 Algeciras;Rumanía;Hombres;1 de enero de 2016;155
11004 Algeciras;Rumanía;Hombres;1 de enero de 2015;160
11004 Algeciras;Rumanía;Mujeres;1 de enero de 2020;133
11004 Algeciras;Rumanía;Mujeres;1 de enero de 2019;149
11004 Algeciras;Rumanía;Mujeres;1 de enero de 2018;152
11004 Algeciras;Rumanía;Mujeres;1 de enero de 2017;160
11004 Algeciras;Rumanía;Mujeres;1 de enero de 2016;185
11004 Algeciras;Rumanía;Mujeres;1 de enero de 2015;186
11004 Algeciras;Rusia;Total;1 de enero de 2020;79
11004 Algeciras;Rusia;Total;1 de enero de 2019;73
11004 Algeciras;Rusia;Total;1 de enero de 2018;65
11004 Algeciras;Rusia;Total;1 de enero de 2017;65
11004 Algeciras;Rusia;Total;1 de enero de 2016;64
11004 Algeciras;Rusia;Total;1 de enero de 2015;53
11004 Algeciras;Rusia;Hombres;1 de enero de 2020;25
11004 Algeciras;Rusia;Hombres;1 de enero de 2019;21
11004 Algeciras;Rusia;Hombres;1 de enero de 2018;18
11004 Algeciras;Rusia;Hombres;1 de enero de 2017;19
11004 Algeciras;Rusia;Hombres;1 de enero de 2016;18
